id,dt,income,details,other,db
1a5fbb58-d79d-11ec-a1bd-7ec7e3559253,2018-11-01,200.0,Eforie Sud Hotel,Ionescu,income
1a5fbb76-d79d-11ec-a1bd-7ec7e3559253,2018-11-02,200.0,Poiana trasare,Ionescu,income
1a5fbb8a-d79d-11ec-a1bd-7ec7e3559253,2018-11-02,200.0,Puflene trasare,Biziru,income
1a5fbba8-d79d-11ec-a1bd-7ec7e3559253,2018-11-02,150.0,Mamaia Nord,Biziru,income
1a5fbbbc-d79d-11ec-a1bd-7ec7e3559253,2018-11-02,150.0,Summerland parcare,Biziru,income
1a5fbbd0-d79d-11ec-a1bd-7ec7e3559253,2018-11-03,200.0,Palas trasare,Biziru,income
1a5fbbee-d79d-11ec-a1bd-7ec7e3559253,2018-11-04,250.0,D13 masurat casa,Florin,income
1a5fbc02-d79d-11ec-a1bd-7ec7e3559253,2018-11-05,350.0,Cernavoda,Biziru,income
1a5fbc20-d79d-11ec-a1bd-7ec7e3559253,2018-11-06,200.0,Baba Novac popa,Ionescu,income
1a5fbc34-d79d-11ec-a1bd-7ec7e3559253,2018-11-06,350.0,Trasare langa Cardinal Motors,Florin,income
1a5fbc48-d79d-11ec-a1bd-7ec7e3559253,2018-11-07,200.0,"Recoltei,Palazu",Ionescu,income
1a5fbc66-d79d-11ec-a1bd-7ec7e3559253,2018-11-07,200.0,Hala Aurel Vlaicu,Ionescu,income
1a5fbc7a-d79d-11ec-a1bd-7ec7e3559253,2018-11-08,350.0,Cernavoda,Biziru,income
1a5fbc98-d79d-11ec-a1bd-7ec7e3559253,2018-11-08,250.0,Harsova Str Stefan cel Mare,Biziru,income
1a5fbcac-d79d-11ec-a1bd-7ec7e3559253,2018-11-08,200.0,"Lumina Str Morii 82,trasare casa",Biziru,income
1a5fbcca-d79d-11ec-a1bd-7ec7e3559253,2018-11-09,250.0,Ovidiu parcuri masurat si trasat,Biziru,income
1a5fbcde-d79d-11ec-a1bd-7ec7e3559253,2018-11-09,200.0,Trasare si volum Alex santier,Alin,income
1a5fbcf2-d79d-11ec-a1bd-7ec7e3559253,2018-11-09,150.0,Trasare Traian 35B,Biziru,income
1a5fbd10-d79d-11ec-a1bd-7ec7e3559253,2018-11-09,100.0,Spaga Traian 35B,Alin,income
1a5fbd24-d79d-11ec-a1bd-7ec7e3559253,2018-11-12,350.0,Cernavoda,Biziru,income
1a5fbd42-d79d-11ec-a1bd-7ec7e3559253,2018-11-13,400.0,Topraisar completare,Biziru,income
1a5fbd56-d79d-11ec-a1bd-7ec7e3559253,2018-11-13,150.0,"Iosif Sava 9,teren gol PC",Biziru,income
1a5fbd6a-d79d-11ec-a1bd-7ec7e3559253,2018-11-14,150.0,Ferdinand 32 completare etaj 1,Biziru,income
1a5fbd88-d79d-11ec-a1bd-7ec7e3559253,2018-11-14,150.0,Valea Alba 7,Biziru,income
1a5fbd9c-d79d-11ec-a1bd-7ec7e3559253,2018-11-15,250.0,Cernavoda,Biziru,income
1a5fbdba-d79d-11ec-a1bd-7ec7e3559253,2018-11-15,300.0,Costinesti,Ionescu,income
1a5fbdce-d79d-11ec-a1bd-7ec7e3559253,2018-11-16,300.0,Mangalia Unitate Militara,Ionescu,income
1a5fbde2-d79d-11ec-a1bd-7ec7e3559253,2018-11-19,200.0,Eforie Nord balcon,Biziru,income
1a5fbe00-d79d-11ec-a1bd-7ec7e3559253,2018-11-19,150.0,Gheorghe Marinescu 4A,Biziru,income
1a5fbe14-d79d-11ec-a1bd-7ec7e3559253,2018-11-20,350.0,Cernavoda,Biziru,income
1a5fbe32-d79d-11ec-a1bd-7ec7e3559253,2018-11-20,200.0,Eforie Nord teren gol,Biziru,income
1a5fbe46-d79d-11ec-a1bd-7ec7e3559253,2018-11-21,200.0,George Enescu 46,Ionescu,income
1a5fbe64-d79d-11ec-a1bd-7ec7e3559253,2018-11-22,200.0,Dezrobirii 113,Coca,income
1a5fbe78-d79d-11ec-a1bd-7ec7e3559253,2018-11-22,300.0,Unirii 8,Coca,income
1a5fbe8c-d79d-11ec-a1bd-7ec7e3559253,2018-11-22,200.0,Costinesti completare interior,Ionescu,income
1a5fbeaa-d79d-11ec-a1bd-7ec7e3559253,2018-11-23,300.0,Cernavoda,Biziru,income
1a5fbebe-d79d-11ec-a1bd-7ec7e3559253,2018-11-24,250.0,Viilor 14 Palazu Mare,Biziru,income
1a5fbedc-d79d-11ec-a1bd-7ec7e3559253,2018-11-24,200.0,Islaz 10 Palazu Mare,Biziru,income
1a5fbef0-d79d-11ec-a1bd-7ec7e3559253,2018-11-26,300.0,Kogalniceanu 12,Coca,income
1a5fbf0e-d79d-11ec-a1bd-7ec7e3559253,2018-11-26,200.0,Port Dana 80,Biziru,income
1a5fbf36-d79d-11ec-a1bd-7ec7e3559253,2018-11-27,250.0,Nicolae Balcescu,Biziru,income
1a5fbf54-d79d-11ec-a1bd-7ec7e3559253,2018-11-27,200.0,Pompiliu 13B,Coca,income
1a5fbf68-d79d-11ec-a1bd-7ec7e3559253,2018-12-03,350.0,Cernavoda,Biziru,income
1a5fbf86-d79d-11ec-a1bd-7ec7e3559253,2018-12-04,450.0,Port 100+ puncte,Biziru,income
1a5fbf9a-d79d-11ec-a1bd-7ec7e3559253,2018-12-04,300.0,Vali MYG,Alin,income
1a5fbfb8-d79d-11ec-a1bd-7ec7e3559253,2018-12-04,200.0,Mamaia plan Pinguin,Biziru,income
1a5fbfcc-d79d-11ec-a1bd-7ec7e3559253,2018-12-04,50.0,Govora firide,Biziru,income
1a5fbfe0-d79d-11ec-a1bd-7ec7e3559253,2018-12-04,100.0,Ap mami,Mami,income
1a5fbffe-d79d-11ec-a1bd-7ec7e3559253,2018-12-05,450.0,Port Dana 80,Biziru,income
1a5fc012-d79d-11ec-a1bd-7ec7e3559253,2018-12-05,200.0,Biruintei 91,Ionescu,income
1a5fc030-d79d-11ec-a1bd-7ec7e3559253,2018-12-05,250.0,"Tuzla,Constantei 56",Biziru,income
1a5fc044-d79d-11ec-a1bd-7ec7e3559253,2018-12-06,300.0,Trasare hala,Biziru,income
1a5fc062-d79d-11ec-a1bd-7ec7e3559253,2018-12-10,200.0,"IG Duca 50,EfN",Biziru,income
1a5fc076-d79d-11ec-a1bd-7ec7e3559253,2018-12-11,400.0,Dinu Expedition,Biziru,income
1a5fc094-d79d-11ec-a1bd-7ec7e3559253,2018-12-14,350.0,Cernavoda,Biziru,income
1a5fc0a8-d79d-11ec-a1bd-7ec7e3559253,2018-12-14,250.0,Dana 80,Biziru,income
1a5fc0bc-d79d-11ec-a1bd-7ec7e3559253,2018-12-18,200.0,Trs Palazu Mare,Biziru,income
1a5fc0da-d79d-11ec-a1bd-7ec7e3559253,2018-12-19,200.0,2 Mai dig,Ionescu,income
1a5fc0ee-d79d-11ec-a1bd-7ec7e3559253,2018-12-19,50.0,Firide km5,Biziru,income
1a5fc10c-d79d-11ec-a1bd-7ec7e3559253,2018-12-29,200.0,Biserica str Capidava,Ionescu,income
1a5fc120-d79d-11ec-a1bd-7ec7e3559253,2019-01-11,350.0,Dana 80,Biziru,income
1a5fc13e-d79d-11ec-a1bd-7ec7e3559253,2019-01-12,200.0,Frunzelor 102,Coca,income
1a5fc152-d79d-11ec-a1bd-7ec7e3559253,2019-01-14,400.0,Cernavoda,Biziru,income
1a5fc166-d79d-11ec-a1bd-7ec7e3559253,2019-01-16,300.0,Ilarie Voronca 11,Biziru,income
1a5fc184-d79d-11ec-a1bd-7ec7e3559253,2019-01-17,250.0,Dana 80,Biziru,income
1a5fc198-d79d-11ec-a1bd-7ec7e3559253,2019-01-18,200.0,Service Iulius,Ionescu,income
1a5fc1b6-d79d-11ec-a1bd-7ec7e3559253,2019-01-19,250.0,Trs Lot varianta,Coca,income
1a5fc1ca-d79d-11ec-a1bd-7ec7e3559253,2019-01-23,200.0,Trs lot camp km5 (400luati),Biziru,income
1a5fc1de-d79d-11ec-a1bd-7ec7e3559253,2019-01-24,250.0,Dinu expedition,Biziru,income
1a5fc29c-d79d-11ec-a1bd-7ec7e3559253,2019-01-29,200.0,Razboieni 94,Biziru,income
1a5fc2b0-d79d-11ec-a1bd-7ec7e3559253,2019-01-31,200.0,Firide 246464,Biziru,income
1a5fc2ce-d79d-11ec-a1bd-7ec7e3559253,2019-02-01,350.0,Cernavoda,Biziru,income
1a5fc2e2-d79d-11ec-a1bd-7ec7e3559253,2019-02-07,100.0,Dana 80 birou,Biziru,income
1a5fc300-d79d-11ec-a1bd-7ec7e3559253,2019-02-08,250.0,Dana 80,Biziru,income
1a5fc314-d79d-11ec-a1bd-7ec7e3559253,2019-02-08,200.0,Vintila Bratianu,Ionescu,income
1a5fc332-d79d-11ec-a1bd-7ec7e3559253,2019-02-08,250.0,"Tomis 86, Constanta",Biziru,income
1a5fc346-d79d-11ec-a1bd-7ec7e3559253,2019-02-11,450.0,Cernavoda ridicare si trasari,Biziru,income
1a5fc35a-d79d-11ec-a1bd-7ec7e3559253,2019-02-12,500.0,Baia ( total 5250 ),Biziru,income
1a5fc378-d79d-11ec-a1bd-7ec7e3559253,2019-02-12,100.0,Ioan Borcea 30,Biziru,income
1a5fc38c-d79d-11ec-a1bd-7ec7e3559253,2019-02-12,250.0,Dinu expedition,Biziru,income
1a5fc3aa-d79d-11ec-a1bd-7ec7e3559253,2019-02-12,200.0,Zilot Romanul,Ionescu,income
1a5fc3be-d79d-11ec-a1bd-7ec7e3559253,2019-02-13,350.0,Cernavoda,Biziru,income
1a5fc3dc-d79d-11ec-a1bd-7ec7e3559253,2019-02-14,200.0,Dana 80,Biziru,income
1a5fc3f0-d79d-11ec-a1bd-7ec7e3559253,2019-02-14,250.0,Stalpi Tuzla Simona,Biziru,income
1a5fc40e-d79d-11ec-a1bd-7ec7e3559253,2019-02-19,400.0,Dana 80 volume,Biziru,income
1a5fc422-d79d-11ec-a1bd-7ec7e3559253,2019-02-19,200.0,Mamaia plan cotat,Biziru,income
1a5fc440-d79d-11ec-a1bd-7ec7e3559253,2019-02-20,250.0,Dinu expedition,Biziru,income
1a5fc454-d79d-11ec-a1bd-7ec7e3559253,2019-02-21,350.0,Cernavoda,Biziru,income
1a5fc468-d79d-11ec-a1bd-7ec7e3559253,2019-02-22,250.0,Cumpana trasare,Alin,income
1a5fc486-d79d-11ec-a1bd-7ec7e3559253,2019-02-23,150.0,Profile Dana80,Biziru,income
1a5fc49a-d79d-11ec-a1bd-7ec7e3559253,2019-02-25,250.0,Reyna Eforie trasare c+t,Biziru,income
1a5fc4b8-d79d-11ec-a1bd-7ec7e3559253,2019-02-25,150.0,Spalatorie ecologica,Biziru,income
1a5fc4cc-d79d-11ec-a1bd-7ec7e3559253,2019-02-26,350.0,Profile ABCVAL,Biziru,income
1a5fc4ea-d79d-11ec-a1bd-7ec7e3559253,2019-02-27,300.0,"CCH,Ovidiu",Biziru,income
1a5fc4fe-d79d-11ec-a1bd-7ec7e3559253,2019-02-27,250.0,Trs Palas c+t (600 lei),Biziru,income
1a5fc512-d79d-11ec-a1bd-7ec7e3559253,2019-02-28,250.0,Unitate militara Mangalia,Ionescu,income
1a5fc530-d79d-11ec-a1bd-7ec7e3559253,2019-02-28,250.0,Trs lot Mamaia Nord,Alin,income
1a5fc544-d79d-11ec-a1bd-7ec7e3559253,2019-03-02,200.0,Baneasa hala,Ionescu,income
1a5fc562-d79d-11ec-a1bd-7ec7e3559253,2019-03-02,200.0,Tariverde hala,Ionescu,income
1a5fc576-d79d-11ec-a1bd-7ec7e3559253,2019-03-04,250.0,Teren Hanu Piratilor,Coca,income
1a5fc58a-d79d-11ec-a1bd-7ec7e3559253,2019-03-04,350.0,Cernavoda trasat si masurat alei,Biziru,income
1a5fc5a8-d79d-11ec-a1bd-7ec7e3559253,2019-03-05,200.0,Bloc Navodari,Coca,income
1a5fc5bc-d79d-11ec-a1bd-7ec7e3559253,2019-03-05,350.0,Canal Cumpana,Biziru,income
1a5fc5da-d79d-11ec-a1bd-7ec7e3559253,2019-03-06,150.0,Muntii Tatra,Biziru,income
1a5fc5ee-d79d-11ec-a1bd-7ec7e3559253,2019-03-06,250.0,Kirculescu trasare c+t,Biziru,income
1a5fc60c-d79d-11ec-a1bd-7ec7e3559253,2019-03-06,50.0,Retrasat lot hanu piratilor,Coca,income
1a5fc620-d79d-11ec-a1bd-7ec7e3559253,2019-03-07,150.0,Comarnic-Fantanele,Biziru,income
1a5fc634-d79d-11ec-a1bd-7ec7e3559253,2019-03-07,250.0,Canal completari,Biziru,income
1a5fc652-d79d-11ec-a1bd-7ec7e3559253,2019-03-09,200.0,Trs lot Techirghiol,Ionescu,income
1a5fc666-d79d-11ec-a1bd-7ec7e3559253,2019-03-12,250.0,Cuza Voda 86B,Coca,income
1a5fc684-d79d-11ec-a1bd-7ec7e3559253,2019-03-11,1000.0,Baia,Biziru,income
1a5fc698-d79d-11ec-a1bd-7ec7e3559253,2019-03-13,250.0,Dana 80,Biziru,income
1a5fc6b6-d79d-11ec-a1bd-7ec7e3559253,2019-03-13,200.0,"RLV Alexandru Sahia 8,Palazu Mare",Biziru,income
1a5fc6ca-d79d-11ec-a1bd-7ec7e3559253,2019-03-14,1500.0,Baia,Biziru,income
1a5fc6de-d79d-11ec-a1bd-7ec7e3559253,2019-03-14,350.0,Cernavoda,Biziru,income
1a5fc6fc-d79d-11ec-a1bd-7ec7e3559253,2019-03-14,200.0,Frunzelor 52,Ionescu,income
1a5fc710-d79d-11ec-a1bd-7ec7e3559253,2019-03-14,250.0,UM Mangalia,Ionescu,income
1a5fc72e-d79d-11ec-a1bd-7ec7e3559253,2019-03-14,200.0,TRS axe Aron Voda 3,Biziru,income
1a5fc742-d79d-11ec-a1bd-7ec7e3559253,2019-03-15,300.0,Galesu Manastire,Ionescu,income
1a5fc760-d79d-11ec-a1bd-7ec7e3559253,2019-03-15,200.0,TRS Hala Reyna,Biziru,income
1a5fc774-d79d-11ec-a1bd-7ec7e3559253,2019-03-15,300.0,TRS Ovidiu parc,Biziru,income
1a5fc788-d79d-11ec-a1bd-7ec7e3559253,2019-03-16,200.0,Patriei 10,Mami,income
1a5fc7a6-d79d-11ec-a1bd-7ec7e3559253,2019-03-16,200.0,TRS Eforie Reyna,Biziru,income
1a5fc7ba-d79d-11ec-a1bd-7ec7e3559253,2019-03-18,400.0,Cernavoda copaci,Biziru,income
1a5fc7d8-d79d-11ec-a1bd-7ec7e3559253,2019-03-18,150.0,"Kirculescu axe, av 400",Biziru,income
1a5fc7ec-d79d-11ec-a1bd-7ec7e3559253,2019-03-20,200.0,"Crisului 5,Eforie Nord",Ionescu,income
1a5fc80a-d79d-11ec-a1bd-7ec7e3559253,2019-03-20,200.0,Heracleea 17,Biziru,income
1a5fc81e-d79d-11ec-a1bd-7ec7e3559253,2019-03-20,200.0,TRS Palazu 221158,Biziru,income
1a5fc832-d79d-11ec-a1bd-7ec7e3559253,2019-03-20,150.0,TRS Parc Ovidiu,Biziru,income
1a5fc850-d79d-11ec-a1bd-7ec7e3559253,2019-03-21,250.0,"TRS axe,plan cotat Reyna hala",Biziru,income
1a5fc864-d79d-11ec-a1bd-7ec7e3559253,2019-03-21,250.0,"Kogalniceanu,Sperantei 82",Biziru,income
1a5fc882-d79d-11ec-a1bd-7ec7e3559253,2019-03-21,200.0,Ovidiu parc trs si pt volume,Biziru,income
1a5fc896-d79d-11ec-a1bd-7ec7e3559253,2019-03-22,200.0,Averescu 35,Biziru,income
1a5fc8aa-d79d-11ec-a1bd-7ec7e3559253,2019-03-22,200.0,Mugureanu 5,Coca,income
1a5fc8c8-d79d-11ec-a1bd-7ec7e3559253,2019-03-23,350.0,"Titulescu 12,Eforie Sud",Biziru,income
1a5fc8dc-d79d-11ec-a1bd-7ec7e3559253,2019-03-23,200.0,Bacovia 30,Biziru,income
1a5fc8fa-d79d-11ec-a1bd-7ec7e3559253,2019-03-27,300.0,Foisor Palazu Mare,Biziru,income
1a5fc90e-d79d-11ec-a1bd-7ec7e3559253,2019-03-27,50.0,TRS bloc Navodari,Alin,income
1a5fc92c-d79d-11ec-a1bd-7ec7e3559253,2019-03-27,200.0,UM Corbu ax drum,Ionescu,income
1a5fc940-d79d-11ec-a1bd-7ec7e3559253,2019-03-27,1250.0,UM Corbu si Mangalia,Ionescu,income
1a5fc95e-d79d-11ec-a1bd-7ec7e3559253,2019-03-29,200.0,Ovidiu parc trs piloni,Biziru,income
1a5fc972-d79d-11ec-a1bd-7ec7e3559253,2019-03-30,300.0,"Poiana 92, Ovidiu",Coca,income
1a5fc986-d79d-11ec-a1bd-7ec7e3559253,2019-03-31,300.0,Giratoriu Constanta,Biziru,income
1a5fc9a4-d79d-11ec-a1bd-7ec7e3559253,2019-04-01,200.0,Dana 80 ax si cote pe tarusi,Biziru,income
1a5fc9b8-d79d-11ec-a1bd-7ec7e3559253,2019-04-01,2250.0,Baia rest final,Biziru,income
1a5fc9d6-d79d-11ec-a1bd-7ec7e3559253,2019-04-02,350.0,Cernavoda,Biziru,income
1a5fc9ea-d79d-11ec-a1bd-7ec7e3559253,2019-04-02,200.0,Ovidiu parc trs piloni,Biziru,income
1a5fca08-d79d-11ec-a1bd-7ec7e3559253,2019-04-03,250.0,Emont drum spre turn,Biziru,income
1a5fca1c-d79d-11ec-a1bd-7ec7e3559253,2019-04-04,150.0,Reyna axe hala,Biziru,income
1a5fca30-d79d-11ec-a1bd-7ec7e3559253,2019-04-04,350.0,"Cernavoda alei,ev,stalpi",Biziru,income
1a5fca4e-d79d-11ec-a1bd-7ec7e3559253,2019-04-05,250.0,"Dana 80 ax,cote tarusi,conducta",Biziru,income
1a5fca62-d79d-11ec-a1bd-7ec7e3559253,2019-04-05,300.0,Reyna trs buloane,Biziru,income
1a5fca80-d79d-11ec-a1bd-7ec7e3559253,2019-04-08,350.0,Reyna trs buloane ( 5 ore ),Biziru,income
1a5fca94-d79d-11ec-a1bd-7ec7e3559253,2019-04-09,150.0,Kirculescu axe av 400,Biziru,income
1a5fcab2-d79d-11ec-a1bd-7ec7e3559253,2019-04-09,250.0,Reyna axe hala,Biziru,income
1a5fcac6-d79d-11ec-a1bd-7ec7e3559253,2019-04-09,200.0,Ovidiu parc nou trs,Biziru,income
1a5fcada-d79d-11ec-a1bd-7ec7e3559253,2019-04-09,200.0,Abator,Ionescu,income
1a5fcaf8-d79d-11ec-a1bd-7ec7e3559253,2019-04-10,200.0,TRS Tuzla av 400,Biziru,income
1a5fcb0c-d79d-11ec-a1bd-7ec7e3559253,2019-04-12,300.0,Cernavoda trs copaci,Biziru,income
1a5fcb2a-d79d-11ec-a1bd-7ec7e3559253,2019-04-13,200.0,TRS Palazu 221158 axe av 0,Biziru,income
1a5fcb3e-d79d-11ec-a1bd-7ec7e3559253,2019-04-13,300.0,Macesului 24,Coca,income
1a5fcb5c-d79d-11ec-a1bd-7ec7e3559253,2019-04-15,300.0,Aerodrom Tuzla,Biziru,income
1a5fcb70-d79d-11ec-a1bd-7ec7e3559253,2019-04-15,200.0,Turn radio Techirghiol,Biziru,income
1a5fcb8e-d79d-11ec-a1bd-7ec7e3559253,2019-04-15,200.0,TRS Lot 15 Techirghiol,Alin,income
1a5fcba2-d79d-11ec-a1bd-7ec7e3559253,2019-04-15,200.0,I.L.Caragiale 99,Ionescu,income
1a5fcbc0-d79d-11ec-a1bd-7ec7e3559253,2019-04-16,200.0,Dana 80,Biziru,income
1a5fcbd4-d79d-11ec-a1bd-7ec7e3559253,2019-04-16,200.0,Topraisar 10,Ionescu,income
1a5fcbe8-d79d-11ec-a1bd-7ec7e3559253,2019-04-16,200.0,Ovidiu parc piloni,Biziru,income
1a5fcc06-d79d-11ec-a1bd-7ec7e3559253,2019-04-17,250.0,Kog trs si casa,Coca,income
1a5fcc1a-d79d-11ec-a1bd-7ec7e3559253,2019-04-17,350.0,Cernavoda 500 copaci,Biziru,income
1a5fcc38-d79d-11ec-a1bd-7ec7e3559253,2019-04-18,250.0,Ionut kirculescu ov trs,Alin,income
1a5fcc4c-d79d-11ec-a1bd-7ec7e3559253,2019-04-18,250.0,Iasomiei rlv si teren av 500,Biziru,income
1a5fcc6a-d79d-11ec-a1bd-7ec7e3559253,2019-04-19,200.0,Poarta Alba,Ionescu,income
1a5fcc7e-d79d-11ec-a1bd-7ec7e3559253,2019-04-19,200.0,Palazu Str Lucian Blaga,Ionescu,income
1a5fcc9c-d79d-11ec-a1bd-7ec7e3559253,2019-04-19,3000.0,Drumuri Navodari,Laur,income
1a5fccb0-d79d-11ec-a1bd-7ec7e3559253,2019-04-22,200.0,Dana 80 profile si borne,Biziru,income
1a5fccce-d79d-11ec-a1bd-7ec7e3559253,2019-04-22,100.0,ICH incinta garaje,Biziru,income
1a5fcce2-d79d-11ec-a1bd-7ec7e3559253,2019-04-23,350.0,CRNV mas copaci si trs trasee tevi,Biziru,income
1a5fccf6-d79d-11ec-a1bd-7ec7e3559253,2019-04-23,250.0,"Cmp trs,Sos Constantei 179 av 600",Biziru,income
1a5fcd14-d79d-11ec-a1bd-7ec7e3559253,2019-04-24,250.0,Macinului 2 Palazu Mare rlv si ext,Biziru,income
1a5fcd28-d79d-11ec-a1bd-7ec7e3559253,2019-04-26,250.0,Mamaia 110 rlv,Biziru,income
1a5fcd46-d79d-11ec-a1bd-7ec7e3559253,2019-05-02,200.0,Ovidiu parc,Biziru,income
1a5fcd5a-d79d-11ec-a1bd-7ec7e3559253,2019-05-02,200.0,TRS Valu Reyna,Biziru,income
1a5fcd78-d79d-11ec-a1bd-7ec7e3559253,2019-05-03,250.0,Canal Cumpana,Biziru,income
1a5fcd8c-d79d-11ec-a1bd-7ec7e3559253,2019-05-09,400.0,Canal Cumpana,Biziru,income
1a5fcda0-d79d-11ec-a1bd-7ec7e3559253,2019-05-09,200.0,Ovidiu Parc,Biziru,income
1a5fcdbe-d79d-11ec-a1bd-7ec7e3559253,2019-05-09,250.0,Valu trs 2 loturi av 500,Biziru,income
1a5fcdd2-d79d-11ec-a1bd-7ec7e3559253,2019-05-09,250.0,Cumpana trs casa+teren av 600,Biziru,income
1a5fcdf0-d79d-11ec-a1bd-7ec7e3559253,2019-05-10,400.0,Canal Cumpana,Biziru,income
1a5fce04-d79d-11ec-a1bd-7ec7e3559253,2019-05-12,50.0,Canal verificat 4 pct,Biziru,income
1a5fce22-d79d-11ec-a1bd-7ec7e3559253,2019-05-13,250.0,Ioan Borcea 37,Coca,income
1a5fce36-d79d-11ec-a1bd-7ec7e3559253,2019-05-13,500.0,"Romanitei 31,Techirghiol",Coca,income
1a5fce54-d79d-11ec-a1bd-7ec7e3559253,2019-05-13,200.0,"Dorobanti 18A, Constanta",Ionescu,income
1a5fce68-d79d-11ec-a1bd-7ec7e3559253,2019-05-14,350.0,Cernavoda,Biziru,income
1a5fce7c-d79d-11ec-a1bd-7ec7e3559253,2019-05-14,200.0,"Tache 9c, Palazu Mare",Ionescu,income
1a5fce9a-d79d-11ec-a1bd-7ec7e3559253,2019-05-15,200.0,Eforie Nord trs casa si groapa,Biziru,income
1a5fceae-d79d-11ec-a1bd-7ec7e3559253,2019-05-15,150.0,Compozitori trs si pc,Biziru,income
1a5fcecc-d79d-11ec-a1bd-7ec7e3559253,2019-05-15,200.0,Rally & Hot,Biziru,income
1a5fcee0-d79d-11ec-a1bd-7ec7e3559253,2019-05-15,250.0,Razboieni 75,Coca,income
1a5fcefe-d79d-11ec-a1bd-7ec7e3559253,2019-05-16,200.0,Kogalniceanu teren gol,Mami,income
1a5fcf12-d79d-11ec-a1bd-7ec7e3559253,2019-05-16,300.0,Ovidiu parc volume,Biziru,income
1a5fcf26-d79d-11ec-a1bd-7ec7e3559253,2019-05-16,250.0,Cogealac             av 1000,Biziru,income
1a5fcf44-d79d-11ec-a1bd-7ec7e3559253,2019-05-16,50.0,Canal verificare,Biziru,income
1a5fcf58-d79d-11ec-a1bd-7ec7e3559253,2019-05-17,350.0,Cernavoda,Biziru,income
1a5fcf76-d79d-11ec-a1bd-7ec7e3559253,2019-05-17,250.0,Dana 80,Biziru,income
1a5fcf8a-d79d-11ec-a1bd-7ec7e3559253,2019-05-17,200.0,Averescu teren gol,Coca,income
1a5fcfa8-d79d-11ec-a1bd-7ec7e3559253,2019-05-17,100.0,Prel Mesteru Manole 15,Coca,income
1a5fcfbc-d79d-11ec-a1bd-7ec7e3559253,2019-05-18,200.0,Veteranilor km 5,Ionescu,income
1a5fcfda-d79d-11ec-a1bd-7ec7e3559253,2019-05-22,200.0,Kirculescu axe et 1        av 400,Biziru,income
1a5fcfee-d79d-11ec-a1bd-7ec7e3559253,2019-05-22,300.0,*Galesu manastire,Ionescu,income
1a5fd020-d79d-11ec-a1bd-7ec7e3559253,2019-05-24,200.0,Dana 80 ver prof si borne,Biziru,income
1a5fd03e-d79d-11ec-a1bd-7ec7e3559253,2019-05-24,350.0,Cernavoda trasee apa si alei,Biziru,income
1a5fd052-d79d-11ec-a1bd-7ec7e3559253,2019-05-24,50.0,Canal verificare,Biziru,income
1a5fd070-d79d-11ec-a1bd-7ec7e3559253,2019-05-27,150.0,Palazu palat foisor      av 400,Biziru,income
1a5fd084-d79d-11ec-a1bd-7ec7e3559253,2019-05-28,300.0,Mangalia trs,Ionescu,income
1a5fd0a2-d79d-11ec-a1bd-7ec7e3559253,2019-05-28,250.0,Ovidiu 4 loturi,Biziru,income
1a5fd0b6-d79d-11ec-a1bd-7ec7e3559253,2019-06-03,150.0,Aron Voda 4 trs gard,Biziru,income
1a5fd0d4-d79d-11ec-a1bd-7ec7e3559253,2019-06-03,250.0,Tomis Plus blocuri,Biziru,income
1a5fd0e8-d79d-11ec-a1bd-7ec7e3559253,2019-06-04,350.0,Cernavoda irigatii si drum,Biziru,income
1a5fd106-d79d-11ec-a1bd-7ec7e3559253,2019-06-04,200.0,UM Mangalia,Ionescu,income
1a5fd11a-d79d-11ec-a1bd-7ec7e3559253,2019-06-05,350.0,Dana 80 profile piatra  1.5km,Biziru,income
1a5fd138-d79d-11ec-a1bd-7ec7e3559253,2019-06-05,100.0,Decebal trasare gard,Biziru,income
1a5fd14c-d79d-11ec-a1bd-7ec7e3559253,2019-06-05,200.0,Pescarus 44,Ionescu,income
1a5fd160-d79d-11ec-a1bd-7ec7e3559253,2019-06-06,200.0,Agigea lot 2,Biziru,income
1a5fd282-d79d-11ec-a1bd-7ec7e3559253,2019-06-06,200.0,Eremia Grigorescu 22    av 700,Biziru,income
1a5fd2a0-d79d-11ec-a1bd-7ec7e3559253,2019-06-07,150.0,Platforma port,Biziru,income
1a5fd2be-d79d-11ec-a1bd-7ec7e3559253,2019-06-07,100.0,Doctor Navodari trs    av 200,Biziru,income
1a5fd2d2-d79d-11ec-a1bd-7ec7e3559253,2019-06-07,250.0,Puflene releveu bloc,Biziru,income
1a5fd2f0-d79d-11ec-a1bd-7ec7e3559253,2019-06-08,200.0,Damy bloc trs axe Eforie Nord,Biziru,income
1a5fd304-d79d-11ec-a1bd-7ec7e3559253,2019-06-11,150.0,Damy Grivitei EfN releveu groapa,Biziru,income
1a5fd318-d79d-11ec-a1bd-7ec7e3559253,2019-06-12,200.0,"Macinului, Palazu Mare",Ionescu,income
1a5fd336-d79d-11ec-a1bd-7ec7e3559253,2019-06-12,200.0,"Teiului 1A, Ovidiu   av 500",Biziru,income
1a5fd34a-d79d-11ec-a1bd-7ec7e3559253,2019-06-13,350.0,Cernavoda,Biziru,income
1a5fd368-d79d-11ec-a1bd-7ec7e3559253,2019-06-18,200.0,Cumpana trs casa Lujerului   av 600,Biziru,income
1a5fd37c-d79d-11ec-a1bd-7ec7e3559253,2019-06-19,200.0,Ovidiu parc mic trs limita,Biziru,income
1a5fd39a-d79d-11ec-a1bd-7ec7e3559253,2019-06-20,200.0,Liliacului 7,Biziru,income
